COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
1319048	04/07/2015	80	35	payday loan compani offer loan call realli earli scam want { $ 110.00 } front . e loaneloan.xxxx
1319797	04/07/2015	43	55	describ debt pay-day lender , dollar amount date match bank record . offer document matter . actual debt owe .
1316699	04/06/2015	43	308	peopl call sayi im go jail even got husband cell number ask keep harass call job block number use nother call husband
1317922	04/06/2015	62	61	, made awar , credit report , realtim resolut report current delinqu mortgag . call resolut spoke ( repres ) express lien / collect direct tie , ca . furthermor , explain properti foreclos upon . inform erron report activ delinqu upon credit report . request remov immedi . ask show proof foreclosur date along report credit report . request email inform done . respond posit said would person take care matter rectifi within 48 hour . , heard noth compani . call spoke repres . inform repres , research , report accur . mortgag forgiv debt relief explain realtim resolut . law pass , forgav debt secur , ca . request help cfpb matter handl accord law . attach proof foreclosur credit report erron report realtim resolut . call back
1317879	04/06/2015	80	35	receiv loan cashcal . given { $ 1500.00 } loan interest rate 129 % . cashcal tri collect addit { $ 4100.00 } . compani 's polici horribl take advantag peopl difficult time . distress sinc deal compani unimagin . know legal allow . pleas help .
1316462	04/06/2015	62	288	reach agenc multipl time regard chase , fraudul bank practic . chase agre compli texa violat state law refus forfeit helo princip & interest , releas lien describ law reimburs payment made toward helo .
1316345	04/06/2015	62	179	look someon help mortgag payment refer person specialist . home modif , ask . requir ask . pay help ,
1316878	04/06/2015	62	181	td heloc year draw period year renew . ( 5 year renew product longer offer td ) . approach renew ( , ) , td sent us letter inform need submit last year incom verif . husband employ tax return yet avail . call sever time discuss requir . call , record previous call . , receiv final notif indic paperwork need file , ( 3 busi day ) . due holiday , miss deadlin told except could made . experi surpris due offic comptrol currenc ( occ ) guidelin home equiti line credit near end-of-draw period : contact borrow outreach program . manag begin reach borrow well schedul end-of-draw date establish contact , engag period follow-up borrow , respond effect issu . speak sever peopl td branch network ( ) , told except possibl . ( indic difficult time contact loan servic ... would answer phone ) . last week , fax ( ) year worth tax return . fax cover letter indic tax return would follow . receiv letter td , indic deni due insufficientincom verif . , push us repay phase . excel credit score signific net worth could find someon help us , reason us renew draw period addit 5 year outlin note . appli local credit union anticip approv short ; howev , prefer would continu td addit year .
1318266	04/06/2015	80	229	third parti collect agenc call job debt paid full 2008 anoth collect agenc . agenc give name , number , addrss send paid full letter . call place employ threat !
1317841	04/06/2015	80	35	got payday loan castl pay day loan . told would month would pay back . took payment account charg . fix incom could caus overdraft seen time . contact told bi-week . tell got loan . look info websit , show pay period mos . show pymt , pymt , pymt , pymt , , pymt , pymt , pymt , pymt , pymt . never , never told would take month pay go cost borrow would never borrow . call ask took instead , told biweek opt month . well , spoke told would want taken call 3 day pymt due . n't call want take . also said could pay next due date , 2015. top alreadi given , want still give . total unaccept well ! ! ! also file complaint bbb want file well .
1316511	04/06/2015	43	49	northwind associ . threaten lawsuit . use strong arm tactic vm need contact within hour avoid action . debt written .
1316134	04/05/2015	80	35	got loan pay . call lone due let know due fraud bank account close wait new card . got new card call told collect owe told employ call arrest pay . person harass : note : make payment would call text number email us xxxxxxxxxxxx attorney , , ( ) xxxxxxxxxxxx
1316144	04/05/2015	62	181	court order payment { $ 260.00 } split ex husband . maintain regular payment mortgag lender , chase bank . howev , ex fulfil part payment chase continu report negat delinqu account part . take singl mom boy . ' like negat report remov previous negat correct true reflect . 'm afraid affect abil secureani futur loan reason term .
1316017	04/04/2015	80	35	borrow { $ 300.00 } . 100 dollar fee . 55 dollar fee day due ad anoth fee 55 dollar ! end pay 500 dollar 300 dollar loan ! somebodi rip ! thank !
1314325	04/03/2015	80	30	could n't pay loan compani loan due lost job , explain work part time , begin payment around week low instal , n't give amount due n't sure paycheck prioriti bill . explain repres call , last week week . notic attempt new draft differ amount bank . made clear choic money pay , caus issu bank account close n't bank .
1315657	04/03/2015	43	51	sever caller call job harras repeat ask call work . use foul/obscen languag ladi hung face anoth ladi name `` ? '' call back .
1314674	04/03/2015	62	181	receiv bill sls servic xxxx/xxxx/xx/xx/2015 , home equiti line credit taken 10 year earlier . said balloon payment due ( final notic ) , pay 30 day subject foreclosur . bill , limit heloc . paid last week , delet extra amount due make true balanc . n't want happen anyon els , get older rich person , might sent higher improp amount . thank . attach copi bill want call question .
1314525	04/03/2015	62	61	alreadi complaint file td bank anoth issu ... . case number : xxxxnow bait & switch ' counter-off higher interest rateaft said apprais low ... .we ask anoth appraisaland practic find comp ... ..it come higherbut still deni despit + credit score low debt thatbecaus live older communiti age-strict deni . week back/forth least letter condit approv . first appear age discrimin , second would n't applicationprocess wast time . someth smell fishi .
1314856	04/03/2015	80	35	paid { $ 99.00 } money order onxxxx . { $ 98.00 } taken account . { $ 98.00 } taken accountxxxx . { $ 98.00 } taken account xx/xx/xxxx . account # rise . rise put someth account write check conduct financi busi .
1314526	04/03/2015	62	11	chase sent letter state home equiti payment increas 300 % { $ 980.00 } { $ 2400.00 } call see lower payment . good custom never miss payment first mortgag well home equiti . call said need { $ 500.00 } could start process see could lower new payment . spoke . inform look like could combin loan new mortgag therefor avoid huge increas month payment pay { $ 500.00 } first . find bit odd surpris chase 's behavior appear may fraud go bank get { $ 500.00 } folk
1314303	04/03/2015	80	26	'm sure complaint file . 'm get call compani name ruben & yate tri collect loan compani call . person name state took loan owe { $ 1100.00 } . state ve sent letter go record bave letter . inform contact besid phone number . reqquest remov phone number ca n't reach also request sent copi email mail debt pertain . request thing got upset hung .
1315460	04/03/2015	43	55	contact occas . time state owe loan . must take care time manner court . ( call xx/xx/xxxx ) call ask decid resolv issu . told n't debt . told good luck . ( call xx/xx/xxxx ) receiv messag state make statement behalf . ( call xx/xx/xxxx ) also receiv email state debt owe . also person inform . ask loan deposit payment miss . could n't address inform told . call cashnet doubl check loan . state last loan receiv xx/xx/xxxx paid full . offer loan refus .
1313316	04/02/2015	80	26	'm assum payday loan base internet search number . continu call work though ve taken loan . say 'm go serv work home . sometim call number . time 's privat incom number .
1312422	04/02/2015	62	181	: case # xxxxxxxxdear select portfolio , receiv copi letter nc depart justic . agre explan caus satisfact certif file . maintain note cancel error , owner , origin lender loan , . initi disput cancel loan refer , claim contact , signer certif , employe . deni servic loan name , . , nc . sps state repeat servic loan sinc , sent payment . inform say held file vault . time return file , sps servic . written receiv payment loan , payment due . certif satisfact file name ? recent convers , still say noth . chang heart . previous said sps servic loan satisfi . appear admit sps fka . state cancel mortgag . error , continu deni cancel , tri chang said ? appear conspiraci progress .
1313904	04/02/2015	80	35	bind took loan castlepayday.com , actual red rock tribal lend . appli someon call immedi rush process loan . read thing compani onlin realiz ... ..oh , better go print paper . log account onlin read loan amount { $ 800.00 } , financ charg { $ 280.00 } , pay balanc { $ 1000.00 } . print contract say financ charg { $ 6000.00 } annual percentag rate 787.4136 % , total pay { $ 6800.00 } . world . immedi contact compani revok ach tell remotely-cr check send bank payment dont full { $ 1000.00 } pay payday . dont know . contract state tribal loan basic given right .
1313242	04/02/2015	62	179	late 2014 list home shot sale , medic financi situat . agent , contact well fargo heloc spoke concern mortgag . first , near month provid everyth ask ; , , contract sale , payoff amount mortgag , never gave us answer day hous goe foreclosur . second lack communic made situat stress us , becam iron steel gate stop progress go forward . third receiv copi foreclosur notic , inform request buyer . final , delay caus major financi hardship , us one us .
1313661	04/02/2015	43	55	xx/xx/xxxx , receiv credit report . xx/xx/xxxx , transunion open disput acceler financi solut aka/ af . xx/xx/xxxx , receiv respons show account af verifi , chang . total amount suppos owe account total { $ 690.00 } account # 's & . xx/xx/xxxx , submit anoth disput claim state knowledg debt owe money . furthermor , would busi make separ loan differ time total { $ 690.00 } loan n't paid . idea loan initi open . also , made request ceas desist collect action . xx/xx/xxxx , receiv respons state exact comment , verifi , chang . correspond date xx/xx/xxxx . receiv collect letter af date xx/xx/xxxx advis debt 30 day disput debt . also show letter account purchas . prior letter receiv collect correspond phone call either busi . xx/xx/xxxx , contact af spoke person name @ . explain contact disput busi . seem unconcern kind smart attitud . told go sue harass infring right .
1314152	04/02/2015	43	308	kept take money check account , told want final bill would pay via money order via mail . xxxx/xxxxxx/xx/xxxx call sever time state would someon com kept call tri send ceas desist , call , valid , caller i.d . final delet tradelin bureaus , etcc .
1313833	04/02/2015	43	48	keep call day long everi hour last week . call job told allow person call . also email tri make arrang still continu call . call coupl friend may list refer applic . feel like harrass wmi friend harress .
1313713	04/02/2015	62	181	payment home equiti loan made proper appli . made payment { $ 2000.00 } { $ 170.00 } interest loan servic appli toward interest rest princip . call sever time . look like care
1312573	04/02/2015	43	49	rubin yate llc new york xxxx/xxxx/2015 threaten wife arrest pick job regard delinqu payday loan . also told debt would settl differ amount ask pay .
1311122	04/01/2015	80	26	receiv call compani call concord resolut , ny . claim owe payday loan 2011 suppos amount ve never heard peopl ! ve given 10 day pay coupl payment option start call .
1311060	04/01/2015	80	12	appli payday loan cash net usa . reason know phone number , peopl say that . anyway complaint sister compani keep call harras 20-25 time day . threaten sister say come get take jail . sister talk claim debt collector need talk . also call job havent employ sinc 2006. ex boss realli mad think im tri ignor im . plus call maiden name . marri nine year debt realli old . pleas help .
1311699	04/01/2015	80	284	recent receiv statement collect compani ( ) , attempt collect { $ 800.00 } outstand loan , behalf compani call `` mobiloan '' . know never appli , receiv fund compani , call account discoveri system spoke account manag `` '' discuss matter . discuss detail situat let know never establish lend relationship `` mobiloan '' ; find extrem suspici never even receiv statement attempt compani , tri collect `` suppos loan '' sent straight collect . without regard discuss `` non-exist '' loan , attempt tri settl { $ 800.00 } balanc , { $ 500.00 } 'd pay right away . point even awar collect compani tri collect ; therefor ask name detail compani , attempt gather fact . provid compani name `` mobiloan '' correspond account number contact number . speak `` mobiloan '' repres situat , `` '' abl find account inform relat loan taken name , social secur number , telephon , address ; state clear `` mobiloan '' `` never '' establish account . repres help , one suggest direct place fraud complaint. `` '' ignor state , insist `` settl '' `` non-exist '' loan lower amount .
1311258	04/01/2015	43	48	receiv 48 document phone call compani call cours last three week . attempt get fax number mail address send ceas communic letter . time simpli hang us give inform . also call famili member 12 time leav number return call . number call . googl search compani name number find noth list harass phone call . help get stop .
1310114	04/01/2015	43	56	receiv multipl phone call differ phone number . sometim leav messag sometim n't . messag left state n't contact legal action taken , serv place employ . last phone call receiv messag said person interest . call number back due want find . guy said call concord resolut name . would verifi social secur number ask live address list . agre verifi address . said owe money pay day loan compani call , . said attempt collect debt multipl time success . inform never sent paper work claim need pay debt . never taken pay day loan , . said last chanc pay { $ 520.00 } n't pay today say collect wage garnish . inform receiv paper state file lawsuit file claim court garnish wage . number gave call back . multipl number call also , save . also want verifi bank inform , inform say yes , valid . said loan taken , 2013. inform need send paper work front verifi legitim . still sent anyth .
1310492	04/01/2015	80	35	told loan would month took month take bank live widow pension hard
1310797	04/01/2015	43	51	continu receiv `` els '' threaten phone call compani . voicemail receiv , man bark demand call issu becom time sensit action pend .
1311549	04/01/2015	43	55	receiv voicemail say person interest legal matter need contact back within 24 hour charg file . call ask regard said payday loan issu 2011. receiv payday loan time . continu need resolv would forcibl recov damag .
1311405	04/01/2015	43	104	today receiv email say press charg check fraud default loan . told someon readi get jail . also told go talk superior job let know done .
1309121	03/31/2015	80	35	given loan mobiloans.com . place complet scam pray one els borrow money . allow get { $ 1000.00 } told 'd pay { $ 1100.00 } back . occur , safe say , still pay ! decid pay remaind balanc full avoid ever life ! would love know much paid want know even livid ! *mobiloans.com
1309745	03/31/2015	62	181	receiv hamp modificatoin citimortgag citi never report hamp tri hard get process done , appli second loan , us default . nevertheless transfer loan seterus put mod . . problem go 1 year noth done .
1307757	03/31/2015	62	181	last year well fargo trust deed interest loan term end . loan would need repaid full princip interest payment remain 20 year . call sever time inquir option inquir new payment . spoke differ peopl everi time given sever differ answer , stop call . loan payment chang continu success make payment last year . call recent well ask receiv letter well anoth chang loan term . receiv letter continu receiv loan payment month . told month payment go increas . unfair plain wrong lender continu chang term loan pleas . without regard , fear lender contact futur anoth increas payment .
1308786	03/31/2015	80	35	got loan instaloan around , month make payment payment goe none money pay go owe . payment pay still owe told n't understand none go borrow told pay order balanc go . follow month said payment none went amount . .
1309194	03/31/2015	43	144	receiv daili phone call check citi regard set repay plan payday loan abl repay due . pressur promis pay could afford told , continu use high -pressur tactic make agre would end order get phone . agent even start yell co-work `` 's lie , go pay '' use colelct techniqu . would call everi day afrerword even though come agreement would pressur convers caus emot stress . answer cell phone would repeat call job , even specif told gotten troubl head secur , would make receptionist give hand written note . addit , repeat call boss left messag regard debt spoke bother work well . caus strain work environ addit stress person . also call mom repeat well long-tim friend regard debt . interest rate charg amount loan put cycl unabl pay back , allow make reason payment . respons agre `` quick money loan '' , prepar horribl experi get . check citi , howev , perfect awar peopl face water shut electr shut child hous prey upon , proceed harass belittl make sure job , famili , friend awar person financi situat well . shame . perhap would lower interest rate 100 % instead 400 % - 500 % would get paid back often still make time interest credit card compani make .
1308818	03/31/2015	43	48	receiv call hidden number . final answer refer anoth number file number . clue loan talk inform includ ssn read phone ! call boss work said go call famili
1308283	03/31/2015	80	35	receiv payday loan 2013 ... .circumst caus default loan . employ servic set arrang pay debt . payday loan compani would respond request verifi loan set payment arrang . debt sold collect agenc increas amount loan addit { $ 500.00 } threaten take court .
1306927	03/30/2015	80	35	paid debt 2 time sent sever collect agenc proof paid still get letter everi year .
1307149	03/30/2015	80	12	appli loan 2011 due credit deni loan . receiv phone call mediat servic scompani tell money deposit bank account open time claim deposit money ask pay dollar charg fill . request compani 's address inform hung various time .
1307108	03/30/2015	43	104	receiv call , 2015 privat number work cellphon . caller state process server scedul serv paper someon take court debit . gave number nation arbitr ( ) call monday xxxx/xxxx/15 , would server paper . call number told woman anwser phone took payday loan n't pay back take court press fraud bad check charg . told ca n't pay today sent er manag . state charg would serv taken court n't pay . call direct told account sent collect agenc ( ) press charg kind seek repay . call said sold account collect ( ) . confirm brought account contract nation arbitr collect debit , press charg . call back nation arbitr let know confirm origin creditor press charg said fals illeg . transfer supervisor name look account note see 'd previous spoken . state issu rep gave fals illeg inform would dealt .
1306762	03/30/2015	62	181	forg signatur deceas father step mother note deed . well loan applic . countrywid home loansrefus take payment bank america home loan servic , default loan , sold loan . never sent notic sale record record offic . receiv notic transfer loan five month transfer . document date . receiv call report sale void never receiv document notic . failur allow assum deceas father loan . requir refin name credit . record sale transfer forg deed note sold alleg vice presid signatur . signatur . never vp compani . account execut . last employ countrywid bank america . list robo-sign onlin . profil onlin work histori proof . notari ca know kind fraud . request record made b a. bank america lender servic default loan name transfer assign sale deed note . origin lender countrywid went bankrupt . also purchas made deal b know loan origin countrywid fraudul done record win judgement bank america foe sell loan . yet still made agreement . part know fraud still contract help default foreclosur . guilti will contract . feel like show back hand deal compani settl disput . would either one deal concern countrywid loan ? ? ? also cost fee charg go . reason increas cost everi year .
1307475	03/30/2015	80	284	receiv letter worth financ corp includ `` check '' { $ 800.00 } . realiti , offer { $ 800.00 } loan apr 91.02 % ( { $ 370.00 } financ charg ) . legal ? n't cfpb shut predatori lend natur ?
1306548	03/30/2015	43	97	contact multipl parti collect agenc state outstand 's bought company.they refus give inform validt debt.th collector state sent letter valid . demand pay @ moment.th origin creditor xxxx/xxxx/12 . collect agenc xxxxcritic resolut mediat . state would check bankand get back him.th compani call 3 hrs later wasgiv night go call bank drain check save . kept remind mew record line . advis move ahead . collector preceed tell take loan , iam go pay back .
1306587	03/30/2015	80	35	borrow { $ 700.00 } attempt make arrang lender . howev lender insist charg 400 % interest appli payment interest first . complet usuri unconchion . contract void matter public polici .
1307396	03/30/2015	62	179	order afford buy home 10 year ago , take mortgag . time , qualifi arm . year , payment jump struggl pay bill . n't want continu climb , talk bank , well fargo , refinanc loan fix rate . arm 7 % abl get fix rate 8.39 % well fargo heloc . time posit thing , fear abl pay sinc fix . 2008 , market dc metro area collaps home valu fell paid . time mortgag rate drop , wage stagnant , cost live increas . sinc , home valu rebound , still 40k paid . struggl pay bill negat equiti home , deni everi turn . tri harp program feder govern qualifi , talk rep hud , fha , well fargo numer financi institut unabl obtain refin . recent reach congressman senat help work well fargo obtain refin rate reduct . recent , well fargo deni inquiri appli refin , deni due negat equiti home . car accid , replac non-funct ac system , broken age applianc away abl pay well fargo owe month . current payment , good credit , want pay oblig , `` life '' happen way , fall behind abl pay . run option need rate reduc refin risk default loan foreclosur . even foreclosur , would risk lawsuit well fargo would like get anyth due negat equiti .
1306693	03/30/2015	62	11	dear cfpb : believ well fargo particip mislead mortgag lend practic , given recent experi seek secur loc ; exist mortgag 25 year mortgag bank relationship . specif issu practic review includ : lack transpar close cost `` surpris '' right close close fee increas { $ 500.00 } ; encourag open addit account `` receiv '' fee result addit account mainten fee , even though relationship wf alreadi least exist account fund could gone ; potenti illeg practic relat use notari servic notari would notar individu presenc ; notari case refus sign . mani issu incompet , delay , various cleric error involv transact well . case , loc applic process took 3 full month get point closur even though 25 year histori wf includ mortgag mortgag re-financ 2 year ago , well high credit score ( ) never miss late mortgag payment . concern consum less knowledg less secur financi situat may target wf victim continu unfair practic even follow reform follow 2008 financi collaps .
1306667	03/30/2015	62	181	done multipl request mortgag consid give help heloc loan # fulfil requir deni tri add mortgag deni kind help
1307416	03/30/2015	80	35	niec took loan castl payday loan michigan name . loan { $ 800.00 } { $ 280.00 } interest . n't tell payment due , put money check account pay . got email bank say castl payday tri take money . , tri talk castl payday make payment would n't tell anyth n't know email address niec use , could n't rememb use . provid name , social secur number , dob address still would n't talk . made sure money account time payment due . payment { $ 280.00 } made castl payday , total { $ 1100.00 } , total { $ 1000.00 } suppos . niec final rememb email address use , final abl talk . told payment made interest , still owe { $ 1300.00 } . make total { $ 2500.00 } { $ 800.00 } loan . find total ridicul , talk initi gave name , social , dob , address . compani need action taken .
1308024	03/30/2015	62	181	equiti loan boa last 15 year amount endon , 2015 never late payment . notic boa newpay time previous amount . amount ? fair ? year old father street happens.pleas advisem .
1307293	03/30/2015	62	181	wife contract real estat agent short sale home . notifi lender , yet lender requir repeat mani document , claim unread expir . final told document refer committe . month wait told n't real estat agent 's email correct file paus . document unread expir . extens -- expir xx/xx/xxxx -- viabl buyer process .
1306291	03/29/2015	62	181	request copi check wrot second mortgag ( line equiti ) pnc bank almost 2 month ago get noth runaround . ve spoken ( ) differ individu would say ll look call back , never . ve left messag evai . ve beg least return call regardless whether inform . , phone call nobodi pnc far . sure quick call month payment day late , want someth . thank !
1306267	03/29/2015	80	229	took payday loan compani call castl payday . deposit { $ 1300.00 } account xxxx/xxxx/2014 . withdrew averag { $ 330.00 } per payment payday date xxxx/xxxx/2014 xxxx/xxxx/2014 . total amount paid equal { $ 3000.00 } . per account page websit still owe { $ 1500.00 } .
1306335	03/29/2015	80	26	receiv phone call compani call frontier financi group , claim collect unpaid payday loan . make payment sinc xx/xx/xxxx . paid dollar month , xx/xx/xxxx , paid dollar , go pay remaind . tri contact talk payment , could reach phone . tri time day , xx/xx/xxxx , differ time day , alway got hung . call around , even said could n't find anyth compani , research , found noth inform scam . paid total dollar , would llike money back possibl . thank ,
1305952	03/28/2015	43	48	'm longer desk phone # cowork receiv harass phone call . 'm loos job call constant . notifi time pleas remov phone # list avail . made payment arrang 's would provid document , husband said seem fishi . unabl find onlin . n't want make payment fals collect agenc .
1306077	03/28/2015	62	11	home equiti go repay , stop branch ask question loan would remain fix rate . sale pitch began agre loan larger dollar , fill app suppli info ask . receiv call say approv . day later decid new loan would best interest . call branch left messag lender longer interest ll let account go repay . receiv messag follow 'm sure like attempt chang mind.today receiv denial letter say regret care consid applic unabl approv reason ... credit applic incomplet failur suppli request addit inform . untru , deni ! complaint impact concern denial may impact credit report need correct . would call bank want make sure custom receiv denial letter n't deni credit report impact .
1306094	03/28/2015	80	35	appli loan interest month . small amount . everyth approv sing . week later get regular payment plus interest 29.9 % . call bank say promot ca n't help .
1304531	03/27/2015	43	308	could longer pay enorm charg hire compani fl take . either noth pay day loan compani accept term . get sever letter week threaten take civil action . get check .
1304308	03/27/2015	80	26	associ call state owe bank longer account ; state would serv summon . contact creditor record outstand balanc owe . inform busi call accord feder law suppos mail letter with 5 day includ letter state 30 day disput accord fdcpa . told longer allow call home , cell work reciev letter .
1304224	03/27/2015	62	288	bank america issu debt forgiv letter xx/xx/xxxx . effect xx/xx/xxxx . howev , refus show zero balanc unabl achiev cooper . claim `` process '' . well , letter said noth process .
1303935	03/27/2015	43	45	initi sent ceas desisit request point unsur receiv . receiv call today call back pick . want know calll advis advis ceas desist . transfer . verifi last social secur number ask call . advis want ceas desist call . state could ceas desist call poe ( place employ ) . inquir whether file bankruptci , told `` '' previous inform file . tire deal compani . clear afent unawar ceas desist ask meant . collect tactic tacki .
1304648	03/27/2015	62	179	line credit us bank includ 2013 bankruptci charg bank . tri sell hous bank give us run around releas deed trust counti record . obstruct sale properti
1303530	03/26/2015	43	49	contact collector ( origin lend compani ) state owe money origin lender . ask inform matter , includ letter mail inform origin lender alreadi sent letter sinc 2011 's requir . state origin lender would take legal action take care matter today . told unabl setup sort payment without inform loan . tri look everywher ca n't find anyth origin compani nowher contact . man gave today call back yet got voicemail . entir thing sound n't know law type situat n't think claim ( time-t ) correct law .
1302085	03/26/2015	43	308	receiv email use address claim attorney repres us fast cash threaten legal action includ prosecut pay amount { $ 950.00 } . never deal even heard compani . ask compani phone number address , fail provid .
1302995	03/26/2015	43	49	employe repres compani call multipl time 2015 accus check fraud theft file court law live said charg tri collect payday loan knowledg ask valid 2015. call , rude abus approach , kept talk tri ask question respond , threaten taken court check fraud theft crimin offens applic civil case collect action . repeat call spoke ask valid debt , left messag phone need take care immedi , call thought father morn state troubl theft check fraud need take care immedi therebi defam charact continu malici illeg collect practic . letter email email address repli one sent , certifi letter mail address record 2015 ask valid debt inform violat law improp tactic practic . practic illeg , abus , harass , unnecessari even someon owe debt collect . sent email claim letter attach valid debt , debt collect letter sent first place valid debt . violat fdcpa section 806 , 807 , 812 .
1302969	03/26/2015	43	48	covington credit , tx . call constant basi everyday collect loan payment . given struggl repay debt , manag told take `` partial payment '' report corpor offic . compani even made person visit hous attempt collect leav letter children give .
1303524	03/26/2015	80	35	contact eloan.they would give loan amount.al get card { $ 170.00 } . would deposit money account within 30 minut . 3week ago . call back said troubl put money account . bank would except amount . call back told get money gram { $ 250.00 } . would give back money money gram cashier check . call back next day find happen said expir would get anoth money gram { $ 250.00 } made said could n't said mintu . stupid said money gram technial difficult would call next day . happen . want { $ 380.00 } get credeit score . did't pay would freez fcc . money jut want { $ 690.00 } back bank account have.. live paycheck pay check.her number sign thing phone pleas help
1302281	03/26/2015	43	57	receiv phone call cell phone place employ compani call spire recoveri servic , claim collect agenc payday loan file chapter bankruptci . threaten `` bad thing '' happen n't pay day phone call . attorney conduct research compani show scam address locat abandon warehous attempt reach number provid goe straight voicemail box . call local area code call back number new york area code address also new york .
1303005	03/26/2015	62	288	home mortgag td bank , paid kept home equiti loan open . bank said redo differ anoth home equiti loan jump hoop got approv . balanc $ 21k refinanc reason rate . notic assess us addit $ 25/month . call took , next month . call took said , month . told us charg loan $ 20k , . never told charg td bank becom hard deal . pay interest part payback loan , think legitim give peopl underhand charg . thought , pleas . ps : last convers td bank today said charg check account , draft coverag , home equiti loan . ever told would charg person set equiti loan left bank . legitim .
1302033	03/26/2015	80	229	, 2015 ace cash express withdrew final payment loan taken 6 month repay plan . payment went fine adequ fund cover . two week later ace cash express began call non-stop , state payment return bank insuffici fund . check bank multipl time turn true- statement show payment clear . inform lender told prove continu harass phone call demand money tell gone collect . order stop harass sent extra payment . pleas note lender also provid borrow document loan , onlin account access see much paid owe . borrow ace cash express danger consum . attach bank statement show payment went success xxxx/xxxx/2015 .
1301077	03/25/2015	43	308	ladi call ask person said goe 'm secretari let transfer investig wait hear beep like call way.sam ladi get phone start harass old payday loan tell 'm go feloni warrant arrest fraud . use old roommat credit card pay could back xx/xx/2012 . well state old roommat charg fraud also use credit card . call local polic depart told offic go offic told arrest payday loan civil matter . ladi said work associ . googl phone number came back bunch phone number . phone number call . compani name construct compani , washington . harass famili friends.sh threaten child taken away . instant panic cri . googl law associ bbb complaint
1300300	03/25/2015	62	179	due court order divorc , either refin home put market , 2015. spoke agent bank lock rate , 2015. , 2015 , ve deal hsbc agent inquir account wonder continu ad interest back end loan . call back follow morn said incorrect would look . tell time essenc today , , 2015 , 's go anoth level 's taken care of. `` time essenc . '' need help matter see , 'm go loos rate 'm lock sold , could easili lost deal due insuffici knowledg bank hold mortgag , million other . knowledg someth know . bank given respect long time custom tri fulfil court order . pleas help ! sincer
1301037	03/25/2015	80	229	insta loan , ga , promis would report payment credit bureaus never . manag still contend report never seen credit report say . insta loan fals gave inform pretenc get busi .
1301253	03/25/2015	62	179	submit complaint bank america failur modifi home equiti line credit accord mortgag modif , wherea 'm unabl afford payment . home right worth { $ 250000.00 } mortgag balanc { $ 240000.00 } . modifi make home afford program . lien balanc current { $ 560000.00 } incom meet payment current level . file discrimin lawsuit bank america court judg grant bank america summari judgment . lost case , due reason believebank america refus fair reason want give afford modif payment . realli want keep home rate loan realli n't know afford . right feel like 'm lock loan forev . 's way abl refin loan . pleas help ! ! !
1300978	03/25/2015	80	26	call cell phone sever time threat arrest n't call number speak attorney general stop process . social secur number also send threat school e-mail . legal insur spoke lawyer gave web site make complaint fraud .
1300848	03/25/2015	80	35	borrow { $ 10000.00 } , 2013 western sky financi . charg { $ 75.00 } doc fee loan amount . made payment { $ 740.00 } 15 month borrow money mother payoff loan , payoff { $ 10000.00 } . made payment payoff still origin loan . interest 89.68 % loan paid full total amount would { $ 62000.00 } . inform western sky su exact type loan multipl state claim interest rate far exceed mani state feder interest rate .
1301091	03/25/2015	62	179	mortgag aggress market us washington mutual bank 2007. past sever year discuss matter mani individu , insid former washington mutual , chase , bank 's . spent mani mani hour learn situat . mani real-est legal procession look situat well . reluct , negoti loan modif chase bank . modif result separ mortgag . `` new principl balanc '' { $ 380000.00 } `` defer principl balanc '' { $ 170000.00 } . languag modif specif state `` provid default term agreement pay note full ( ) time 30 calendar day modif effect date , ( ) prior applic entir differ princip reduct amount , shall fulli vest entitl unappli amount defer princip reduct amount unappli amount shall deduct pay balanc . found page attach document , last paragraph page . want buy home bank refus compli part agreement sign bank . retain attorney pursu legal action .
1299715	03/25/2015	43	102	man name said legal courier go attempt deliv legal paper door place employ left number call stop effort call number spoke man name undisclos last social secur number read mini miranda ask call record said record call mop also inform su compani 's name process told pay debt contact via mail mani scam agenc
1301076	03/25/2015	43	308	ladi call ask person said goe 'm secretari let transfer investig wait hear beep like call three way.sam ladi get phone start harass old payday loan tell 'm go feloni warrant arrest fraud . use old roommat credit card pay could back 2012. well state old roommat charg fraud also use credit card . call local polic depart told offic go offic told arrest payday loan civil matter . ladi said work evan associ . googl phone number came back bunch phone number . phone number call . compani name construct compani , washington . harass famili friends.sh threaten child taken away . instant panic cri . googl evan law associ complaint evan law associ
1297303	03/24/2015	80	229	receiv multipl messag `` '' , process server , state certifi notic intent serv paper outstand debit . know bogus n't . state home xxxx-xxxx tomorrow id hand , put dog remov gun premis . spoke polic depart this.. confirm money scam former pay day loan , phone number burner cell . person call back use name `` '' also call come follow number : , , , , , , , written transcript phone call desir .
1299120	03/24/2015	80	284	receiv call woman state `` pend claim '' check account ; sort `` bad check '' . name lender anyth given . state charg pend give . peopl call dad well sister busi name integr servic . look number anoth web sourc consum issu peopl ; harass , rude , multipl number use . believ attempt fraudul collect moni and/or bank old payday loan inform obtain .
